year,state,year,state,lean_current,dem_share,lean_prev,total_votes_two_party,total_votes,rdi_yr_to_election,rdi_election_year_change,inc_midterm_change,inc_has_house,inc_tenure,gdp_yoy,inflation_yoy,unemployment,inc_pres,state_pop,state_evs,inc_party_cand_approval,inc_pres_approval,hlean_prev,hlean_prev2,hlean_prev3,hlean_prev4,dem_hshare_prev,dem_hshare_prev2,dem_hshare_prev3,dem_hshare_prev4,lean_prev2,lean_prev3,lean_prev4,lean_trend,inc_party,inc_candidate,noninc_candidate,rosenstone_dem_new_deal,rosenstone_dem_race,spliced_BPHI_dem,dem_nom_dim1,dem_nom_dim2,dem_lean_current,rosenstone_gop_new_deal,rosenstone_gop_race,spliced_BPHI_gop,gop_nom_dim1,gop_nom_dim2,gop_share,gop_lean_current,dem_evs,spliced_diff_natl_dem_minus_gop,inc_home_state,noninc_home_state,inc_vp_home_state,noninc_vp_home_state,inc_south_bonus,noninc_south_bonus,state_liberalism,rstone_state_ndsw,rstone_state_race,state_nom_dim1,state_nom_dim2,state_citizen_nom,berry_citizen,berry_gov,dem_cfscore,gop_cfscore,mean_cfscore_adj,mean_cfscore_unweighted,mean_cfscore_adj_smooth,mean_cfscore_smooth,mean_cfscore
2012,MO,2012,MO,0.06702,0.452138493,0.03717,2706236,3277251,1.049251099,0.989730922,-0.090520278,0,4,0.0157,0.021,8.1,1,6026.027,10,51,51,0.073166738,0.030779642,0.050735224,0.024761594,0.390903159,0.390903159,0.390903159,0.390903159,0.02313,0.01895,0.01129,0.01822,0,Obama_2012,Romney_2012,,,-1.5436639,-0.358,-0.197,-0.06702,,,1.46300324,0.287,0.304,0.547861507,0.06702,0,0.08066066,0,0,0,0,0,0,-0.792490359,,,-0.042272025,0.152068182,,45.93095398,47.12830353,-1.346,0.939,0.318174189,0.20887432,0.355498435,0.392794507,0.341388358
2012,MT,2012,MT,0.08971,0.429454171,0.04818,469767,484484,1.049251099,0.989730922,-0.090520278,0,4,0.0157,0.021,8.1,1,1004.168,3,51,51,0.105012043,0.213354359,0.137507754,0.142257739,0.359057854,0.359057854,0.359057854,0.359057854,0.09193,0.13839,0.06363,-0.09021,0,Obama_2012,Romney_2012,,,-1.5436639,-0.358,-0.197,-0.08971,,,1.46300324,0.287,0.304,0.570545829,0.08971,0,0.08066066,0,0,0,0,0,0,0.297028589,,,-0.117409363,0.146,,55.29402542,47.77313995,-1.346,0.939,0.412019558,0.20700998,0.399151653,0.39620779,0.437773034
2012,NE,2012,NE,0.13061,0.388548057,0.11258,777145,794379,1.049251099,0.989730922,-0.090520278,0,4,0.0157,0.021,8.1,1,1853.691,5,51,51,0.168643375,0.207509277,0.09737189,0.170233693,0.295426521,0.295426521,0.295426521,0.295426521,0.1554,0.15362,0.15231,-0.04104,0,Obama_2012,Romney_2012,,,-1.5436639,-0.358,-0.197,-0.13061,,,1.46300324,0.287,0.304,0.611451943,0.13061,0,0.08066066,0,0,0,0,0,0,-0.304031155,,,0.027067903,0.10575,,37.29031372,31.55810165,-1.346,0.939,0.290484065,0.345195313,0.346745554,0.563302467,0.540162501
2012,NV,2012,NV,-0.01499,0.534148828,-0.02738,994940,1014918,1.049251099,0.989730922,-0.090520278,0,4,0.0157,0.021,8.1,1,2744.67,6,51,51,-0.006654507,0.005254363,0.011615241,0.037068453,0.470724403,0.470724403,0.470724403,0.470724403,0.00011,0.0204,0.04089,-0.04778,0,Obama_2012,Romney_2012,,,-1.5436639,-0.358,-0.197,0.01499,,,1.46300324,0.287,0.304,0.465851172,-0.01499,6,0.08066066,0,0,0,0,0,0,-0.090964219,,,-0.054633287,-0.12665,,47.47132492,43.57808685,-1.346,0.939,0.191218157,0.168138329,0.297726319,0.317422112,0.230935923
2012,NH,2012,NH,-0.0093,0.528455285,-0.0122,699479,710972,1.049251099,0.989730922,-0.090520278,0,4,0.0157,0.021,8.1,1,1324.677,4,51,51,-0.001459271,-0.004120472,0.01192127,0.09879921,0.465529167,0.465529167,0.465529167,0.465529167,-0.01997,0.00851,-0.00935,-0.02071,0,Obama_2012,Romney_2012,,,-1.5436639,-0.358,-0.197,0.0093,,,1.46300324,0.287,0.304,0.471544715,-0.0093,4,0.08066066,0,0,0,0,0,0,0.604137381,,,-0.082047191,-0.3900625,,50.88744736,46.93997192,-1.346,0.939,-0.135240056,0.058759124,-0.066545028,0.045021385,-0.132283399
2012,NJ,2012,NJ,-0.07074,0.58989899,-0.04216,3605359,3651140,1.049251099,0.989730922,-0.090520278,0,4,0.0157,0.021,8.1,1,8845.671,14,51,51,-0.028581889,-0.017573501,-0.035394699,-0.052364672,0.492651785,0.492651785,0.492651785,0.492651785,-0.04678,-0.08028,-0.05291,0.03812,0,Obama_2012,Romney_2012,,,-1.5436639,-0.358,-0.197,0.07074,,,1.46300324,0.287,0.304,0.41010101,-0.07074,14,0.08066066,0,0,0,0,0,0,2.245013064,,,-0.150145847,-0.213240502,,59.37340927,52.22249985,-1.346,0.939,-0.109447358,-0.055856045,-0.028847152,-0.065286566,-0.142979107
2012,NM,2012,NM,-0.03408,0.553235908,-0.04016,751123,783757,1.049251099,0.989730922,-0.090520278,0,4,0.0157,0.021,8.1,1,2087.715,5,51,51,-0.051752586,-0.038291585,-0.021449983,-0.038683801,0.515822482,0.515822482,0.515822482,0.515822482,-0.00907,0.00151,0.00652,-0.04167,0,Obama_2012,Romney_2012,,,-1.5436639,-0.358,-0.197,0.03408,,,1.46300324,0.287,0.304,0.446764092,-0.03408,5,0.08066066,0,0,0,0,0,0,1.144350685,,,-0.102553098,0.04985,,53.44274521,43.47837067,-1.346,0.939,-0.063129195,-0.052853988,-0.018707606,0.017018644,-0.117512079
2012,NY,2012,NY,-0.12384,0.643002028,-0.09928,6976373,7081536,1.049251099,0.989730922,-0.090520278,0,4,0.0157,0.021,8.1,1,19574.362,29,51,51,-0.153189736,-0.140867176,-0.149458671,-0.130550848,0.617259632,0.617259632,0.617259632,0.617259632,-0.10595,-0.12905,-0.11341,0.02977,0,Obama_2012,Romney_2012,,,-1.5436639,-0.358,-0.197,0.12384,,,1.46300324,0.287,0.304,0.356997972,-0.12384,29,0.08066066,0,0,0,0,0,0,2.429998526,,,-0.16091863,-0.137991251,,60.71583557,64.78417206,-1.346,0.939,-0.252865551,-0.062924331,-0.205116097,-0.257774931,-0.315950955
2012,NC,2012,NC,0.02928,0.489878543,0.03483,4448786,4505372,1.049251099,0.989730922,-0.090520278,0,4,0.0157,0.021,8.1,1,9751.81,15,51,51,0.008725673,0.00234998,0.007636806,-0.009709511,0.455344224,0.455344224,0.455344224,0.455344224,0.04935,0.06647,0.07206,-0.03164,0,Obama_2012,Romney_2012,,,-1.5436639,-0.358,-0.197,-0.02928,,,1.46300324,0.287,0.304,0.510121457,0.02928,0,0.08066066,0,0,0,0,0,0,-1.540203493,,,-0.001358017,0.099633333,,40.83254623,46.06940079,-1.346,0.939,0.163941122,0.252680684,0.227884922,0.153762219,0.055610828
2012,ND,2012,ND,0.12019,0.398969072,0.08058,312990,322627,1.049251099,0.989730922,-0.090520278,0,4,0.0157,0.021,8.1,1,702.227,3,51,51,0.013277831,-0.070620115,-0.120048362,-0.116072586,0.450792066,0.450792066,0.450792066,0.450792066,0.12602,0.1491,0.08587,-0.06852,0,Obama_2012,Romney_2012,,,-1.5436639,-0.358,-0.197,-0.12019,,,1.46300324,0.287,0.304,0.601030928,0.12019,0,0.08066066,0,0,0,0,0,0,-1.506964644,,,-0.059976622,0.373416667,,48.1371727,32.97283936,-1.346,0.939,0.518969512,0.421144796,0.544822928,0.423996329,0.266802182
2012,OH,2012,OH,0.00392,0.515243902,0.01315,5489146,5590934,1.049251099,0.989730922,-0.090520278,0,4,0.0157,0.021,8.1,1,11550.971,18,51,51,0.024378363,0.024270402,0.010015674,-0.007324367,0.439691533,0.439691533,0.439691533,0.439691533,-0.00248,0.02001,0.01079,-0.00686,0,Obama_2012,Romney_2012,,,-1.5436639,-0.358,-0.197,-0.00392,,,1.46300324,0.287,0.304,0.484756098,0.00392,18,0.08066066,0,0,0,0,0,0,-0.027510049,,,-0.063050414,0.024334903,,48.52020645,28.53730011,-1.346,0.939,0.132765566,0.161902655,0.204471325,0.251375363,0.22462488
2012,OK,2012,OK,0.18716,0.332,0.19294,1334872,1334872,1.049251099,0.989730922,-0.090520278,0,4,0.0157,0.021,8.1,1,3819.32,7,51,51,0.164734334,0.163547833,0.118208142,0.171795943,0.299335562,0.299335562,0.299335562,0.299335562,0.14263,0.11264,0.09077,0.0803,0,Obama_2012,Romney_2012,,,-1.5436639,-0.358,-0.197,-0.18716,,,1.46300324,0.287,0.304,0.668,0.18716,0,0.08066066,0,0,0,0,0,0,-1.180183168,,,0.218123269,0.322892857,,13.4823761,23.68376923,-1.346,0.939,0.493217271,0.635225532,0.610324162,0.693638282,0.540644283
2012,OR,2012,OR,-0.04308,0.562240664,-0.04765,1724663,1789270,1.049251099,0.989730922,-0.090520278,0,4,0.0157,0.021,8.1,1,3900.102,7,51,51,-0.063391021,-0.154756063,-0.041971501,-0.075935498,0.527460917,0.527460917,0.527460917,0.527460917,-0.03416,-0.00053,-0.00017,-0.04712,0,Obama_2012,Romney_2012,,,-1.5436639,-0.358,-0.197,0.04308,,,1.46300324,0.287,0.304,0.437759336,-0.04308,7,0.08066066,0,0,0,0,0,0,1.397298479,,,-0.1343507,-0.233227679,,57.40513229,61.70068359,-1.346,0.939,0.158305672,0.034888889,0.163613159,0.04157412,-0.030136459
2012,PA,2012,PA,-0.00822,0.527383367,-0.01581,5670708,5755620,1.049251099,0.989730922,-0.090520278,0,4,0.0157,0.021,8.1,1,12769.123,20,51,51,-0.016531542,-0.01095081,-0.025969511,-0.011833829,0.480601438,0.480601438,0.480601438,0.480601438,-0.02565,-0.01965,-0.00485,0.00384,0,Obama_2012,Romney_2012,,,-1.5436639,-0.358,-0.197,0.00822,,,1.46300324,0.287,0.304,0.472616633,-0.00822,20,0.08066066,0,0,0,0,0,0,0.373231484,,,-0.06373702,0.140767598,,48.6057663,35.15764618,-1.346,0.939,0.063030658,0.097854061,0.090846582,0.114418211,0.071052604
2012,RI,2012,RI,-0.12129,0.640449438,-0.10549,436560,445716,1.049251099,0.989730922,-0.090520278,0,4,0.0157,0.021,8.1,1,1054.893,4,51,51,-0.129897391,-0.169721603,-0.326876821,-0.232485424,0.593967287,0.593967287,0.593967287,0.593967287,-0.11885,-0.15466,-0.14328,0.04917,0,Obama_2012,Romney_2012,,,-1.5436639,-0.358,-0.197,0.12129,,,1.46300324,0.287,0.304,0.359550562,-0.12129,4,0.08066066,0,0,0,0,0,0,1.925303088,,,-0.311079733,-0.1220625,,79.42782593,63.97796631,-1.346,0.939,-0.20228357,-0.225586248,-0.112322893,-0.142532485,-0.246559205
2012,SC,2012,SC,0.07235,0.446808511,0.08193,1937586,1964118,1.049251099,0.989730922,-0.090520278,0,4,0.0157,0.021,8.1,1,4719.027,9,51,51,0.047945273,0.054546298,0.095922193,0.131984316,0.416124623,0.416124623,0.416124623,0.416124623,0.07328,0.08336,0.07897,-0.00143,0,Obama_2012,Romney_2012,,,-1.5436639,-0.358,-0.197,-0.07235,,,1.46300324,0.287,0.304,0.553191489,0.07235,0,0.08066066,0,0,0,0,0,0,-1.964214226,,,0.040291914,0.0295625,,35.64243317,18.48666573,-1.346,0.939,0.121539034,0.440343326,0.29632794,0.470094343,0.423980476
2012,SD,2012,SD,0.11118,0.40797546,0.07945,355649,363815,1.049251099,0.989730922,-0.090520278,0,4,0.0157,0.021,8.1,1,833.859,3,51,51,-0.024084966,-0.126436504,-0.165181785,-0.057961796,0.488154863,0.488154863,0.488154863,0.488154863,0.09606,0.11798,0.0661,-0.03853,0,Obama_2012,Romney_2012,,,-1.5436639,-0.358,-0.197,-0.11118,,,1.46300324,0.287,0.304,0.59202454,0.11118,0,0.08066066,0,0,0,0,0,0,-1.197393772,,,-0.047762178,0.271916667,,46.61509705,29.50201416,-1.346,0.939,0.403910555,0.663958974,0.284547673,0.630033051,0.4307355
2012,TN,2012,TN,0.12261,0.396551724,0.1128,2423039,2460904,1.049251099,0.989730922,-0.090520278,0,4,0.0157,0.021,8.1,1,6455.752,11,51,51,0.102232939,-0.001004014,0.018290526,0.008940203,0.361836958,0.361836958,0.361836958,0.361836958,0.05878,0.02146,0.03389,0.09134,0,Obama_2012,Romney_2012,,,-1.5436639,-0.358,-0.197,-0.12261,,,1.46300324,0.287,0.304,0.603448276,0.12261,0,0.08066066,0,0,0,0,0,0,-1.000770644,,,0.022751859,0.0615,,37.82814789,24.11133575,-1.346,0.939,0.530739211,0.490307876,0.604150233,0.629045869,0.5500235
2012,TX,2012,TX,0.09928,0.419878296,0.09585,7877967,7999657,1.049251099,0.989730922,-0.090520278,0,4,0.0157,0.021,8.1,1,26084.12,38,51,51,0.14241141,0.134354498,0.080625961,0.076669252,0.321658486,0.321658486,0.321658486,0.321658486,0.10203,0.11139,0.07337,-0.01554,0,Obama_2012,Romney_2012,,,-1.5436639,-0.358,-0.197,-0.09928,,,1.46300324,0.287,0.304,0.580121704,0.09928,0,0.08066066,0,0,0,0,0,0,-0.884552426,,,0.020893349,0.176441176,,38.05974197,22.23943329,-1.346,0.939,0.410599635,0.430345642,0.423012782,0.562432578,0.478072913
2012,UT,2012,UT,0.26506,0.254098361,0.18175,992413,1020861,1.049251099,0.989730922,-0.090520278,0,4,0.0157,0.021,8.1,1,2854.146,6,51,51,0.105839087,0.110477016,0.081239246,0.069562294,0.358230809,0.358230809,0.358230809,0.358230809,0.22039,0.21909,0.16695,-0.03734,0,Obama_2012,Romney_2012,,,-1.5436639,-0.358,-0.197,-0.26506,,,1.46300324,0.287,0.304,0.745901639,0.26506,0,0.08066066,0,0,0,0,0,0,-1.145748595,,,0.191182939,0.0641,,16.83948517,18.62424469,-1.346,0.939,0.46591937,0.499984456,0.496278924,0.490866672,0.456115382
2012,VT,2012,VT,-0.16322,0.682377049,-0.1525,291937,299290,1.049251099,0.989730922,-0.090520278,0,4,0.0157,0.021,8.1,1,626.361,3,51,51,-0.204332814,-0.450879061,-0.007616321,0.253576026,0.66840271,0.66840271,0.66840271,0.66840271,-0.11608,-0.05257,-0.08507,-0.09993,0,Obama_2012,Romney_2012,,,-1.5436639,-0.358,-0.197,0.16322,,,1.46300324,0.287,0.304,0.317622951,-0.16322,3,0.08066066,0,0,0,0,0,0,1.784775897,,,-0.378448528,-0.3105,,87.82283783,69.36619568,-1.346,0.939,-0.337161333,-0.270541176,-0.290212074,-0.565965099,-0.884702115
2012,VA,2012,VA,-0.00064,0.519796954,0.00466,3794342,3854489,1.049251099,0.989730922,-0.090520278,0,4,0.0157,0.021,8.1,1,8187.456,13,51,51,0.029628776,0.011063309,0.100279543,0.119357082,0.43444112,0.43444112,0.43444112,0.43444112,0.02827,0.0433,0.05737,-0.03864,0,Obama_2012,Romney_2012,,,-1.5436639,-0.358,-0.197,0.00064,,,1.46300324,0.287,0.304,0.480203046,-0.00064,13,0.08066066,0,0,0,0,0,0,-0.972171986,,,-0.038492005,0.023752747,,45.45991516,31.52760315,-1.346,0.939,0.080987193,0.337637774,0.212031329,0.114321433,0.065116101
2012,WA,2012,WA,-0.05725,0.576410256,-0.05103,3046066,3145958,1.049251099,0.989730922,-0.090520278,0,4,0.0157,0.021,8.1,1,6898.599,12,51,51,-0.06910404,-0.042863244,-0.072469288,-0.115341657,0.533173937,0.533173937,0.533173937,0.533173937,-0.04954,-0.02762,-0.02519,-0.02341,0,Obama_2012,Romney_2012,,,-1.5436639,-0.358,-0.197,0.05725,,,1.46300324,0.287,0.304,0.423589744,-0.05725,12,0.08066066,0,0,0,0,0,0,1.425502142,,,-0.079953302,-0.040981061,,50.62652206,65.03197479,-1.346,0.939,-0.026797372,-0.04609593,0.039923148,0.027432466,-0.032065779
2012,WV,2012,WV,0.15617,0.362985685,0.10323,655924,672119,1.049251099,0.989730922,-0.090520278,0,4,0.0157,0.021,8.1,1,1857.446,5,51,51,0.01811517,-0.120333086,-0.043437928,-0.098636293,0.445954727,0.445954727,0.445954727,0.445954727,0.05173,0.03425,-0.03679,0.06898,0,Obama_2012,Romney_2012,,,-1.5436639,-0.358,-0.197,-0.15617,,,1.46300324,0.287,0.304,0.637014315,0.15617,0,0.08066066,0,0,0,0,0,0,-0.163009167,,,-0.09481976,0.369378571,,52.47907257,61.36820984,-1.346,0.939,0.097257887,0.101457766,0.161099776,0.227364317,0.176369738
2012,WI,2012,WI,-0.01579,0.534954407,-0.03407,3028951,3068434,1.049251099,0.989730922,-0.090520278,0,4,0.0157,0.021,8.1,1,5720.825,10,51,51,0.018020072,0.028705656,0.045787565,-0.018209432,0.446049825,0.446049825,0.446049825,0.446049825,-0.01499,0.00068,-0.01243,-0.03475,0,Obama_2012,Romney_2012,,,-1.5436639,-0.358,-0.197,0.01579,,,1.46300324,0.287,0.304,0.465045593,-0.01579,10,0.08066066,0,0,0,1,0,0,0.848376731,,,-0.066166268,-0.3021,,48.9084816,26.27243423,-1.346,0.939,-0.041623899,0.07905534,0.092460193,0.157557847,0.065608748
2012,WY,2012,WY,0.23078,0.288381743,0.20211,240248,249061,1.049251099,0.989730922,-0.090520278,0,4,0.0157,0.021,8.1,1,576.656,3,51,51,0.206118829,0.100561684,0.039479472,0.048748151,0.257951068,0.257951068,0.257951068,0.257951068,0.19006,0.21165,0.12164,-0.00954,0,Obama_2012,Romney_2012,,,-1.5436639,-0.358,-0.197,-0.23078,,,1.46300324,0.287,0.304,0.711618257,0.23078,0,0.08066066,0,0,0,0,0,0,-1.128165163,,,0.132944066,0.087041667,,24.09679222,20.55667114,-1.346,0.939,0.616487552,0.657648649,0.611571148,0.747708527,0.831638129
2012,USA,2012,USA,0,0.519163818,0,,,1.049251099,0.989730922,-0.090520278,0,4,0.0157,0.021,8.1,1,,,51,51,,,,,0.464069896,0.464069896,0.464069896,0.464069896,0,0,0,0,0,Obama_2012,Romney_2012,,,-1.5436639,-0.358,-0.197,0,,,1.46300324,0.287,0.304,0.480836182,0,,0.08066066,0,0,0,0,0,0,,,,,,,,,-1.346,0.939,,,,,
2016,AL,2016,AL,0.154,0.3562837,0.13128,2047802,2123372,1.016153781,1.018367201,-0.035172078,0,8,0.02,0.013,4.9,0,4866.824,9,,57,0.144002309,0.142393843,0.149868328,0.158549136,0.320143743,0.320143743,0.320143743,0.320143743,0.1454,0.11591,0.0779,0.01537,0,ClintonH_2016,Trump_2016,,,,-0.367,-0.243,-0.154,,,,0.403,0.162,0.6437163,0.154,0,,0,0,0,0,0,0,,,,0.019440239,0.359180556,,38.24081802,24.83023071,-1.223,1.61,0.592984511,0.46866287,0.580039845,0.532868041,0.485734607
2016,AK,2016,AK,0.09414,0.416144825,0.09238,,,1.016153781,1.018367201,-0.035172078,0,8,0.02,0.013,4.9,0,742.575,3,,57,0.018525577,0.193084009,0.157314689,0.07628355,0.445620475,0.445620475,0.445620475,0.445620475,0.14714,0.11919,0.1812,-0.02681,0,ClintonH_2016,Trump_2016,,,,-0.367,-0.243,-0.09414,,,,0.403,0.162,0.583855175,0.09414,0,,0,0,0,0,0,0,,,,-0.080001363,-0.050666667,,50.63251114,41.92032242,-1.223,1.61,0.449711758,0.276565217,0.243223457,0.146656578,0.272127577
2016,AZ,2016,AZ,0.02917,0.481113749,0.06545,2413568,2603925,1.016153781,1.018367201,-0.035172078,0,8,0.02,0.013,4.9,0,6944.767,11,,57,0.049882958,0.046676122,0.022578704,0.041055138,0.414263094,0.414263094,0.414263094,0.414263094,0.07963,0.03968,0.03466,0.02577,0,ClintonH_2016,Trump_2016,,,,-0.367,-0.243,-0.02917,,,,0.403,0.162,0.518886251,0.02917,0,,0,0,0,0,0,0,,,,-0.030111673,-0.183734091,,44.4156189,20.84531212,-1.223,1.61,0.089734314,0.2390625,0.169231945,0.249430809,0.14240382
2016,AR,2016,AR,0.15314,0.357142857,0.1407,1065366,1130635,1.016153781,1.018367201,-0.035172078,0,8,0.02,0.013,4.9,0,2991.815,6,,57,0.130848912,0.178844763,0.042014858,-0.109665319,0.33329714,0.33329714,0.33329714,0.33329714,0.13821,0.03629,0.02984,0.10441,0,ClintonH_2016,Trump_2016,,,,-0.367,-0.243,-0.15314,,,,0.403,0.162,0.642857143,0.15314,0,,0,0,0,0,0,0,,,,-0.010002442,0.43775,,41.90975189,26.67672729,-1.223,1.61,0.601684439,0.654892308,0.597497613,0.68635168,0.750678786
2016,CA,2016,CA,-0.15099,0.661274772,-0.09955,12974721,13870159,1.016153781,1.018367201,-0.035172078,0,8,0.02,0.013,4.9,0,39149.186,55,,57,-0.11543444,-0.117796122,-0.086941509,-0.071215799,0.579580492,0.579580492,0.579580492,0.579580492,-0.08629,-0.06348,-0.0602,-0.03607,0,ClintonH_2016,Trump_2016,,,,-0.367,-0.243,0.15099,,,,0.403,0.162,0.338725228,-0.15099,55,,0,0,0,0,0,0,,,,-0.188669149,-0.133163975,,64.17390442,69.94773865,-1.223,1.61,-0.142297912,-0.286772956,-0.117160225,-0.168137704,-0.210185416
2016,CO,2016,CO,-0.01658,0.526857018,-0.0085,2541352,2780218,1.016153781,1.018367201,-0.035172078,0,8,0.02,0.013,4.9,0,5543.844,9,,57,-0.019387063,0.016564411,-0.011260859,-0.010616886,0.483533115,0.483533115,0.483533115,0.483533115,-0.00902,0.01059,0.04669,-0.01909,0,ClintonH_2016,Trump_2016,,,,-0.367,-0.243,0.01658,,,,0.403,0.162,0.473142982,-0.01658,9,,0,0,0,0,0,0,,,,-0.094209349,-0.10515,,52.40300751,53.65854645,-1.223,1.61,0.2462968,0.089384419,0.328585527,0.333980606,0.289252478
2016,CT,2016,CT,-0.06113,0.571413613,-0.0689,1570787,1644920,1.016153781,1.018367201,-0.035172078,0,8,0.02,0.013,4.9,0,3579.83,7,,57,-0.128744117,-0.140952982,-0.116892349,-0.093773597,0.592890169,0.592890169,0.592890169,0.592890169,-0.07669,-0.06582,-0.09073,-0.00308,0,ClintonH_2016,Trump_2016,,,,-0.367,-0.243,0.06113,,,,0.403,0.162,0.428586387,-0.06113,7,,0,0,0,0,0,0,,,,-0.452106276,-0.138714286,,97.00153351,66.10417175,-1.223,1.61,-0.114826906,-0.053913978,-0.066690111,-0.113844742,-0.186936536
2016,DC,2016,DC,-0.44664,0.956924697,-0.4065,295553,311268,1.016153781,1.018367201,-0.035172078,0,8,0.02,0.013,4.9,0,687.576,3,,57,,,,,,,,,-0.39752,-0.41827,-0.40305,0.01177,0,ClintonH_2016,Trump_2016,,,,-0.367,-0.243,0.44664,,,,0.403,0.162,0.043075303,-0.44664,3,,0,0,0,0,0,0,,,,,,,,,-1.223,1.61,,,,,
2016,DE,2016,DE,-0.04968,0.559962029,-0.07516,420730,441590,1.016153781,1.018367201,-0.035172078,0,8,0.02,0.013,4.9,0,949.989,3,,57,-0.152998064,-0.155999564,-0.116370594,0.165656366,0.617144116,0.617144116,0.617144116,0.617144116,-0.08989,-0.05139,-0.06557,-0.02377,0,ClintonH_2016,Trump_2016,,,,-0.367,-0.243,0.04968,,,,0.403,0.162,0.440037971,-0.04968,3,,0,0,0,0,0,0,,,,-0.239003729,-0.21,,70.44623566,60.51120377,-1.223,1.61,0.055114096,0.006495413,0.004514625,0.011612445,-0.027752902
2016,FL,2016,FL,0.01648,0.493804213,0.01462,9122861,9494570,1.016153781,1.018367201,-0.035172078,0,8,0.02,0.013,4.9,0,20627.237,29,,57,0.024304728,0.032324039,0.082530665,0.073843092,0.439841324,0.439841324,0.439841324,0.439841324,0.02229,0.01217,0.00188,0.00245,0,ClintonH_2016,Trump_2016,,,,-0.367,-0.243,-0.01648,,,,0.403,0.162,0.506195787,0.01648,0,,0,0,0,0,0,0,,,,-0.091561498,-0.003501679,,52.07305145,26.93662262,-1.223,1.61,0.209005216,0.277593834,0.209303227,0.203157334,0.218900874
2016,GA,2016,GA,0.03689,0.473394876,0.05863,3967067,4135753,1.016153781,1.018367201,-0.035172078,0,8,0.02,0.013,4.9,0,10308.442,16,,57,0.04931754,0.094464563,0.083129572,0.040701366,0.414828512,0.414828512,0.414828512,0.414828512,0.06277,0.07047,0.06167,-0.01184,0,ClintonH_2016,Trump_2016,,,,-0.367,-0.243,-0.03689,,,,0.403,0.162,0.526605124,0.03689,0,,0,0,0,0,0,0,,,,-0.057172341,0.095892708,,47.78772354,18.11284637,-1.223,1.61,0.77013382,0.609460414,0.722706446,0.615752085,0.713816649
2016,HI,2016,HI,-0.16419,0.674471545,-0.19832,395753,428957,1.016153781,1.018367201,-0.035172078,0,8,0.02,0.013,4.9,0,1428.885,4,,57,-0.198049715,-0.172257031,-0.172761891,-0.2458087,0.662195767,0.662195767,0.662195767,0.662195767,-0.19345,-0.05711,-0.09644,-0.14121,0,ClintonH_2016,Trump_2016,,,,-0.367,-0.243,0.16419,,,,0.403,0.162,0.325528455,-0.16419,4,,0,0,0,0,0,0,,,,-0.299025361,-0.0457,,77.92569733,68.92353821,-1.223,1.61,-0.41486489,-0.434380435,-0.354093564,-0.515149266,-0.689380864
2016,ID,2016,ID,0.19339,0.316887608,0.18342,598820,690433,1.016153781,1.018367201,-0.035172078,0,8,0.02,0.013,4.9,0,1684.036,4,,57,0.096277501,0.163622665,0.100128297,0.141462914,0.367868551,0.367868551,0.367868551,0.367868551,0.16674,0.18016,0.21031,0.00326,0,ClintonH_2016,Trump_2016,,,,-0.367,-0.243,-0.19339,,,,0.403,0.162,0.683112392,0.19339,0,,0,0,0,0,0,0,,,,0.131268266,0.1066875,,24.30561829,22.53520966,-1.223,1.61,0.521111828,0.526196226,0.432788325,0.563114638,0.611168917
2016,IL,2016,IL,-0.07995,0.590231526,-0.0668,5225708,5559470,1.016153781,1.018367201,-0.035172078,0,8,0.02,0.013,4.9,0,12821.709,20,,57,-0.050088664,-0.051857226,-0.057660578,-0.06913301,0.514234716,0.514234716,0.514234716,0.514234716,-0.09085,-0.06516,-0.05997,-0.00164,0,ClintonH_2016,Trump_2016,,,,-0.367,-0.243,0.07995,,,,0.403,0.162,0.409768474,-0.07995,20,,0,0,0,0,0,0,,,,-0.17782259,-0.097082792,,62.8222847,51.03461456,-1.223,1.61,-0.1035489,-0.054793011,-0.065797319,-0.120846514,-0.117449542
2016,IN,2016,IN,0.11009,0.400190014,0.0712,2596412,2740611,1.016153781,1.018367201,-0.035172078,0,8,0.02,0.013,4.9,0,6637.898,11,,57,0.075179265,0.044192435,0.052806396,0.020905738,0.388966787,0.388966787,0.388966787,0.388966787,0.03127,0.09116,0.08188,-0.01996,0,ClintonH_2016,Trump_2016,,,,-0.367,-0.243,-0.11009,,,,0.403,0.162,0.599809986,0.11009,0,,0,0,0,1,0,0,,,,-0.008043798,0.061642045,,41.66567993,24.79878998,-1.223,1.61,0.302367283,0.368564489,0.367154613,0.448179131,0.412209264
2016,IA,2016,IA,0.06093,0.449348692,-0.01037,1454652,1566031,1.016153781,1.018367201,-0.035172078,0,8,0.02,0.013,4.9,0,3133.21,6,,57,0.003364045,-0.013049451,0.018623553,0.028122463,0.460782007,0.460782007,0.460782007,0.460782007,-0.012,-0.0097,0.0002,-0.00067,0,ClintonH_2016,Trump_2016,,,,-0.367,-0.243,-0.06093,,,,0.403,0.162,0.550651308,0.06093,0,,0,0,0,0,0,0,,,,-0.110351029,-0.038321429,,54.41446686,32.98591995,-1.223,1.61,0.305018333,0.131219239,0.270829746,0.302623491,0.34844067
