year,fips,GIS Join Match Code,NHGIS Integrated State Name,NHGIS Integrated State Code,Year-Specific Area Name,Persons: Total,Persons: Urban,Persons: Urban--Inside urbanized areas,Persons: Urban--Outside urbanized areas (in urban clusters),Persons: Rural,Persons: Male,Persons: Female,Persons: Under 5 years,Persons: 5 to 9 years,Persons: 10 to 14 years,Persons: 15 to 17 years,Persons: 18 and 19 years,Persons: 20 years,Persons: 21 years,Persons: 22 to 24 years,Persons: 25 to 29 years,Persons: 30 to 34 years,Persons: 35 to 44 years,Persons: 45 to 54 years,Persons: 55 to 59 years,Persons: 60 and 61 years,Persons: 62 to 64 years,Persons: 65 to 74 years,Persons: 75 to 84 years,Persons: 85 years and over,Persons: 18-24,Persons: 25-34,Persons: 35-44,Persons: 45-54,Persons: 55-64,Persons: 65+,Persons: White (single race),Persons: Black or African American (single race),Persons: American Indian and Alaska Native (single race),Persons: Asian and Pacific Islander and Other Race (single race),Persons: Two or More Races,Persons: Asian and Pacific Islander and Other and Two or More Races,Total Race,Persons: 25 years and over ~ Less than 9th grade,Persons: 25 years and over ~ 9th grade to 3 years of college (until 1980) or to some college or associate's degree (since 1990),Persons: 25 years and over ~ 4 or more years of college (until 1980) or bachelor's degree or higher (since 1990),"Families: Income less than $10,000","Families: Income $10,000 to $14,999","Families: Income $15,000 to $24,999","Families: Income $25,000 to $49,999","Families: Income $50,000 or more",approx avg income,estimated sd,dem_vote,gop_vote,lean_prev,lean_prev2,dem_vote_lean_prev2,gop_vote_lean_prev2,hlean_prev2,hlean_prev
2004,37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.43758028,0.56241972,0.06647,0.07206,0.42794,0.57206,0.050743305,0.021613136
2004,38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.360906459,0.639093541,0.1491,0.08587,0.41413,0.58587,-0.051514332,-0.057110503
2004,39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.489412393,0.510587607,0.02001,0.01079,0.48921,0.51079,0.007204326,0.03838516
2004,40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.344295983,0.655704017,0.11264,0.09077,0.40923,0.59077,0.167068055,0.04945218
2004,41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.521086258,0.478913742,-0.00053,-0.00017,0.50017,0.49983,-0.074125998,-0.094385186
2004,42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.512582821,0.487417179,-0.01965,-0.00485,0.50485,0.49515,-0.014118875,0.046531665
2004,44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.605779702,0.394220298,-0.15466,-0.14328,0.64328,0.35672,-0.242876817,-0.231210025
2004,45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.413646414,0.586353586,0.08336,0.07897,0.42103,0.57897,0.073915892,0.089614575
2004,46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.390867092,0.609132908,0.11798,0.0661,0.4339,0.5661,0.238310267,0.006626331
2004,47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.428145545,0.571854455,0.02146,0.03389,0.46611,0.53389,0.039174753,-0.01204564
2004,48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.384898081,0.615101919,0.11139,0.07337,0.42663,0.57337,0.003079357,0.015504763
2004,49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.266535608,0.733464392,0.21909,0.16695,0.33305,0.66695,0.074740038,0.059500721
2004,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.603010021,0.396989979,-0.05257,-0.08507,0.58507,0.41493,0.268439123,0.466946979
2004,51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.458663033,0.541336967,0.0433,0.05737,0.44263,0.55737,0.007754461,0.151452452
2004,53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.536465377,0.463534623,-0.02762,-0.02519,0.52519,0.47481,-0.063818208,-0.071158125
2004,54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.435202894,0.564797106,0.03425,-0.03679,0.53679,0.46321,-0.303156913,-0.193976027
2004,55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.501918033,0.498081967,0.00068,-0.01243,0.51243,0.48757,0.016168321,0.034702847
2004,56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.296872968,0.703127032,0.21165,0.12164,0.37836,0.62164,0.191977709,0.092572724
2008,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.391090972,0.608909028,0.11591,0.0779,0.4221,0.5779,0.083364274,0.092287385
2008,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.389352151,0.610647849,0.11919,0.1812,0.3188,0.6812,0.240254803,0.122500369
2008,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.456860993,0.543139007,0.03968,0.03466,0.46534,0.53466,0.133188563,0.088232961
2008,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.398282794,0.601717206,0.03629,0.02984,0.47016,0.52984,-0.0641431,-0.061623945
2008,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.622784496,0.377215504,-0.06348,-0.0602,0.5602,0.4398,-0.073438514,-0.050728369
2008,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.545508077,0.454491923,0.01059,0.04669,0.45331,0.54669,-0.021310634,-0.035017365
2008,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.613183382,0.386816618,-0.06582,-0.09073,0.59073,0.40927,-0.075474158,-0.070287458
2008,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.626381386,0.373618614,-0.05139,-0.06557,0.56557,0.43443,0.1789661,0.132694623
2008,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.934007683,0.065992317,-0.41827,-0.40305,0.90305,0.09695,,
2008,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5141966,0.4858034,0.01217,0.00188,0.49812,0.50188,0.079615527,0.113794755
2008,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.473716645,0.526283355,0.07047,0.06167,0.43833,0.56167,0.094217543,0.086484979
2008,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.729937259,0.270062741,-0.05711,-0.09644,0.59644,0.40356,-0.15867548,-0.113679147
2008,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.369754102,0.630245898,0.18016,0.21031,0.28969,0.71031,0.180723568,0.11987058
2008,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.62734264,0.37265736,-0.06516,-0.05997,0.55997,0.44003,-0.061235562,-0.0425565
2008,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.505219534,0.494780466,0.09116,0.08188,0.41812,0.58188,0.059912308,0.042619542
2008,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.548487778,0.451512222,-0.0097,0.0002,0.4998,0.5002,0.047972865,0.051257298
2008,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.423877242,0.576122758,0.1156,0.111,0.389,0.611,0.13117512,0.09111771
2008,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.417665724,0.582334276,0.08701,0.07911,0.42089,0.57911,0.107776538,0.040897849
2008,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.405428258,0.594571742,0.06024,0.04122,0.45878,0.54122,0.099630114,0.188851237
2008,23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.58829525,0.41170475,-0.0589,-0.02565,0.52565,0.47435,-0.116774236,-0.145733884
2008,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.629300873,0.370699127,-0.07873,-0.08288,0.58288,0.41712,-0.114375723,-0.131070149
2008,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.631970782,0.368029218,-0.1405,-0.14606,0.64606,0.35394,-0.346014147,-0.354799458
2008,26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.583713016,0.416286984,-0.03033,-0.02452,0.52452,0.47548,-0.01534939,-0.005324652
2008,27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.55229375,0.44770625,-0.03068,-0.01103,0.51103,0.48897,0.479556954,0.171559486
2008,28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.43358069,0.56641931,0.08617,0.08788,0.41212,0.58788,0.142659027,0.075697596
2008,29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.499324209,0.500675791,0.02313,0.01895,0.48105,0.51895,0.024761594,0.050735224
2008,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.488305967,0.511694033,0.09193,0.13839,0.36161,0.63839,0.142257739,0.137507754
2008,31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.423909256,0.576090744,0.1554,0.15362,0.34638,0.65362,0.170233693,0.09737189
2008,32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.563867381,0.436132619,0.00011,0.0204,0.4796,0.5204,0.037068453,0.011615241
2008,33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.548685411,0.451314589,-0.01997,0.00851,0.49149,0.50851,0.09879921,0.01192127
2008,34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.578646299,0.421353701,-0.04678,-0.08028,0.58028,0.41972,-0.052364672,-0.035394699
2008,35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.576649,0.423351,-0.00907,0.00151,0.49849,0.50151,-0.038683801,-0.021449983
2008,36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.635766811,0.364233189,-0.10595,-0.12905,0.62905,0.37095,-0.130550848,-0.149458671
2008,37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.501659633,0.498340367,0.04935,0.06647,0.43353,0.56647,-0.009709511,0.007636806
2008,38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.455913437,0.544086563,0.12602,0.1491,0.3509,0.6491,-0.116072586,-0.120048362
2008,39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.523338408,0.476661592,-0.00248,0.02001,0.47999,0.52001,-0.007324367,0.010015674
2008,40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.343549189,0.656450811,0.14263,0.11264,0.38736,0.61264,0.171795943,0.118208142
2008,41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.584137212,0.415862788,-0.03416,-0.00053,0.50053,0.49947,-0.075935498,-0.041971501
2008,42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.552297038,0.447702962,-0.02565,-0.01965,0.51965,0.48035,-0.011833829,-0.025969511
2008,44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.641981375,0.358018625,-0.11885,-0.15466,0.65466,0.34534,-0.232485424,-0.326876821
2008,45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.454555708,0.545444292,0.07328,0.08336,0.41664,0.58336,0.131984316,0.095922193
2008,46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.457042928,0.542957072,0.09606,0.11798,0.38202,0.61798,-0.057961796,-0.165181785
2008,47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.423685282,0.576314718,0.05878,0.02146,0.47854,0.52146,0.008940203,0.018290526
2008,48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.440640632,0.559359368,0.10203,0.11139,0.38861,0.61139,0.076669252,0.080625961
2008,49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.354736386,0.645263614,0.22039,0.21909,0.28091,0.71909,0.069562294,0.081239246
2008,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.688991817,0.311008183,-0.11608,-0.05257,0.55257,0.44743,0.253576026,-0.007616321
2008,51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.531825844,0.468174156,0.02827,0.0433,0.4567,0.5433,0.119357082,0.100279543
2008,53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.587520268,0.412479732,-0.04954,-0.02762,0.52762,0.47238,-0.115341657,-0.072469288
2008,54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.433262562,0.566737438,0.05173,0.03425,0.46575,0.53425,-0.098636293,-0.043437928
2008,55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.570556782,0.429443218,-0.01499,0.00068,0.49932,0.50068,-0.018209432,0.045787565
2008,56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.334379766,0.665620234,0.19006,0.21165,0.28835,0.71165,0.048748151,0.039479472
2010,1,G010,Alabama,10,Alabama,4779736,2821804,2325304,496500,1957932,2320188,2459548,304957,308229,319655,199618,143853,72318,68473,194531,311034,297888,619501,693854,311906,116144,159983,370501,211607,75684,479175,608922,619501,693854,588033,657792,3275394,1251311,28218,153562,71251,224813,4779736,,,,,,,,,,,,1,,,0.5,0.5,,
2010,2,G020,Alaska,20,Alaska,710231,468893,315756,153137,241338,369628,340603,53996,50887,50816,31679,20462,10628,10577,33214,55419,47706,92974,111026,49971,16471,19467,35350,14877,4711,74881,103125,92974,111026,85909,54938,473576,23263,104871,56646,51875,108521,710231,,,,,,,,,,,,1,,,0.5,0.5,,
2010,4,G040,Arizona,40,Arizona,6392017,5740659,5117783,622876,651358,3175823,3216194,455715,453680,448664,270955,190627,93756,89342,259486,439998,416695,822494,842546,375268,144092,206868,497892,280539,103400,633211,856693,822494,842546,726228,881831,4667121,259008,296529,951059,218300,1169359,6392017,,,,,,,,,,,,1,,,0.5,0.5,,
2010,5,G050,Arkansas,50,Arkansas,2915918,1637589,1152837,484752,1278329,1431637,1484281,197689,196877,197559,119350,84455,42770,40770,116110,192153,183739,366208,407266,183960,69489,97542,234602,133977,51402,284105,375892,366208,407266,350991,419981,2245229,449895,22248,141536,57010,198546,2915918,,,,,,,,,,,,1,,,0.5,0.5,,
2010,6,G060,California,60,California,37253956,35373606,33427689,1945917,1880350,18517830,18736126,2531333,2505839,2590930,1666938,1157002,573642,555775,1636532,2744409,2573468,5182710,5252371,2204296,786276,1045921,2275336,1370210,600968,3922951,5317877,5182710,5252371,4036493,4246514,21453934,2299072,362801,11322765,1815384,13138149,37253956,,,,,,,,,,,,1,,,0.5,0.5,,
2010,8,G080,Colorado,80,Colorado,5029196,4332761,3865471,467290,696435,2520662,2508534,343960,348603,332654,200392,139083,69437,67385,211793,372459,353819,699644,742698,328364,115654,153626,309960,170052,69613,487698,726278,699644,742698,597644,549625,4089202,201737,56010,509791,172456,682247,5029196,,,,,,,,,,,,1,,,0.5,0.5,,
2010,9,G090,Connecticut,90,Connecticut,3574097,3144942,3031980,112962,429155,1739614,1834483,202106,222571,240265,152073,98761,48139,46335,133424,214145,206232,484438,575597,240157,84356,118939,254944,166717,84898,326659,420377,484438,575597,443452,506559,2772410,362296,11256,335459,92676,428135,3574097,,,,,,,,,,,,1,,,0.5,0.5,,
2010,10,G100,Delaware,100,Delaware,897934,747949,616982,130967,149985,434939,462995,55886,56486,56848,36545,28038,14041,13372,35454,57603,53814,116087,133554,57816,21688,31425,72453,41080,15744,90905,111417,116087,133554,110929,129277,618617,191814,4181,59468,23854,83322,897934,,,,,,,,,,,,1,,,0.5,0.5,,
2010,11,G110,District of Columbia,110,District of Columbia,601723,601723,601723,0,0,284222,317501,32613,26147,25041,17014,22905,12516,11777,39817,69649,55096,80659,75703,34274,12871,16832,36969,21525,10315,87015,124745,80659,75703,63977,68809,231471,305125,2079,45732,17316,63048,601723,,,,,,,,,,,,1,,,0.5,0.5,,
2010,12,G120,Florida,120,Florida,18801310,17139844,16439936,699908,1661466,9189355,9611955,1073506,1080255,1130847,717483,510899,258030,248602,722126,1179227,1110318,2431254,2741493,1202418,458751,676499,1727940,1097537,434125,1739657,2289545,2431254,2741493,2337668,3259602,14109162,2999862,71458,1148251,472577,1620828,18801310,,,,,,,,,,,,1,,,0.5,0.5,,
2010,13,G130,Georgia,130,Georgia,9687653,7272151,6334271,937880,2415502,4729171,4958482,686785,695161,689684,419922,290077,143471,137251,399358,673935,661625,1397540,1391252,573551,209870,286136,606429,311783,113823,970157,1335560,1397540,1391252,1069557,1032035,5787440,2950435,32151,710138,207489,917627,9687653,,,,,,,,,,,,1,,,0.5,0.5,,
2010,15,G150,Hawaii,150,Hawaii,1360301,1250489,972075,278414,109812,681243,679058,87407,83361,81539,51511,34483,18488,18853,58488,97302,88031,176373,193765,93340,35376,46846,100523,64377,30238,130312,185333,176373,193765,175562,195138,336599,21424,4164,677485,320629,998114,1360301,,,,,,,,,,,,1,,,0.5,0.5,,
2010,16,G160,Idaho,160,Idaho,1567582,1106370,791843,314527,461212,785324,782258,121772,121195,116955,69150,46209,22204,21776,64229,106734,102231,191609,208537,96997,35125,48191,109534,59892,25242,154418,208965,191609,208537,180313,194668,1396487,9810,21441,100909,38935,139844,1567582,,,,,,,,,,,,1,,,0.5,0.5,,
2010,17,G170,Illinois,170,Illinois,12830632,11353553,10260671,1092882,1477079,6292276,6538356,835577,859405,879448,554749,367343,179613,172795,526556,910273,865684,1725890,1870879,807778,284180,381249,849535,524766,234912,1246307,1775957,1725890,1870879,1473207,1609213,9177877,1866414,43963,1452396,289982,1742378,12830632,,,,,,,,,,,,1,,,0.5,0.5,,
2010,18,G180,Indiana,180,Indiana,6483802,4697100,3836584,860516,1786702,3189737,3294065,434075,444821,452171,277231,198284,98994,94313,258719,419530,407815,840830,946768,418515,150022,200606,452335,273501,115272,650310,827345,840830,946768,769143,841108,5467906,591397,18462,278136,127901,406037,6483802,,,,,,,,,,,,1,,,0.5,0.5,,
2010,19,G190,Iowa,190,Iowa,3046355,1950256,1268964,681292,1096099,1508319,1538036,202123,200646,200904,124320,92517,47227,44695,121428,197843,184740,364548,439726,204393,72152,96205,224656,153574,74658,305867,382583,364548,439726,372750,452888,2781561,89148,11084,111229,53333,164562,3046355,,,,,,,,,,,,1,,,0.5,0.5,,
2010,20,G200,Kansas,200,Kansas,2853118,2116961,1431424,685537,736157,1415408,1437710,205492,202447,198884,120116,83705,42758,40931,120765,197783,179937,346673,406264,182512,63661,85074,190389,126409,59318,288159,377720,346673,406264,331247,376116,2391044,167864,28150,180127,85933,266060,2853118,,,,,,,,,,,,1,,,0.5,0.5,,
2010,21,G210,Kentucky,210,Kentucky,4339367,2533343,1778528,754815,1806024,2134952,2204415,282367,282888,284154,173962,122833,61268,58657,170043,285296,280920,576662,643097,288027,106469,144497,325314,183705,69208,412801,566216,576662,643097,538993,578227,3809537,337520,10120,106982,75208,182190,4339367,,,,,,,,,,,,1,,,0.5,0.5,,
2010,22,G220,Louisiana,220,Louisiana,4533372,3317805,2780406,537399,1215567,2219292,2314080,314260,306362,306836,190557,136222,68251,67763,202295,332925,295508,564599,654375,292567,103687,139308,311994,180177,65686,474531,628433,564599,654375,535562,557857,2836192,1452396,30579,141322,72883,214205,4533372,,,,,,,,,,,,1,,,0.5,0.5,,
2010,23,G230,Maine,230,Maine,1328361,513542,348137,165405,814819,650056,678305,69520,74116,79013,51884,36426,17408,16566,45672,72681,71943,171376,218575,102441,37823,51837,112651,69293,29136,116072,144624,171376,218575,192101,211080,1264971,15707,8568,18174,20941,39115,1328361,,,,,,,,,,,,1,,,0.5,0.5,,
2010,24,G240,Maryland,240,Maryland,5773552,5034331,4822869,211462,739221,2791762,2981790,364488,366868,379029,242579,163662,81013,77465,235220,393548,368494,795572,902204,377989,134879,182900,386357,223159,98126,557360,762042,795572,902204,695768,707642,3359284,1700298,20420,528842,164708,693550,5773552,,,,,,,,,,,,1,,,0.5,0.5,,
2010,25,G250,Massachusetts,250,Massachusetts,6547629,6021989,5912700,109289,525640,3166628,3381001,367087,385687,405613,260536,202220,101248,96372,278048,441525,403616,887149,1012435,432822,156594,213953,456460,301065,145199,677888,845141,887149,1012435,803369,902724,5265236,434398,18850,657142,172003,829145,6547629,,,,,,,,,,,,1,,,0.5,0.5,,
2010,26,G260,Michigan,260,Michigan,9883640,7369957,6560163,809794,2513683,4848114,5035526,596286,637784,675216,434782,304817,149350,138484,381238,589583,574566,1277974,1510033,683186,243067,325744,724709,444940,191881,973889,1164149,1277974,1510033,1251997,1361530,7803120,1400362,62007,387832,230319,618151,9883640,,,,,,,,,,,,1,,,0.5,0.5,,
2010,27,G270,Minnesota,270,Minnesota,5303925,3886311,3076032,810279,1417614,2632132,2671793,355504,355536,352342,220681,147148,72732,70594,212325,372686,342900,681094,807898,349589,120761,159014,354427,222030,106664,502799,715586,681094,807898,629364,683121,4524062,274412,60916,319390,125145,444535,5303925,,,,,,,,,,,,1,,,0.5,0.5,,
2010,28,G280,Mississippi,280,Mississippi,2967297,1464224,819522,644702,1503073,1441240,1526057,210956,205672,208248,130679,93940,45798,43475,121621,199082,188171,374947,416976,186569,67854,92902,214469,121579,44359,304834,387253,374947,416976,347325,380407,1754684,1098385,15030,65091,34107,99198,2967297,,,,,,,,,,,,1,,,0.5,0.5,,
2010,29,G290,Missouri,290,Missouri,5988927,4218371,3390061,828310,1770556,2933477,3055450,390237,390463,396925,247811,175975,86528,83511,243250,403239,372228,748616,888572,389985,140830,192463,450490,274025,113779,589264,775467,748616,888572,723278,838294,4958770,693391,27376,184801,124589,309390,5988927,,,,,,,,,,,,1,,,0.5,0.5,,
2010,30,G300,Montana,300,Montana,989415,553014,262137,290877,436401,496667,492748,62423,60765,61124,39251,27473,13789,13517,39832,64123,58741,112945,149832,75915,27095,35848,80742,45979,20021,94611,122864,112945,149832,138858,146742,884961,4027,62555,12896,24976,37872,989415,,,,,,,,,,,,1,,,0.5,0.5,,
2010,31,G310,Nebraska,310,Nebraska,1826341,1335686,982197,353489,490655,906296,920045,131908,128928,122706,75679,53251,26880,25679,76717,129076,116100,220838,258726,117686,41651,53839,123126,84243,39308,182527,245176,220838,258726,213176,246677,1572838,82885,18427,112681,39510,152191,1826341,,,,,,,,,,,,1,,,0.5,0.5,,
2010,32,G320,Nevada,320,Nevada,2700551,2543797,2336222,207575,156754,1363616,1336935,187478,183077,183173,111280,71320,35554,34258,107697,196644,190642,383043,376527,164575,62389,88535,197781,96391,30187,248829,387286,383043,376527,315499,324359,1786688,218626,32062,537100,126075,663175,2700551,,,,,,,,,,,,1,,,0.5,0.5,,
2010,33,G330,New Hampshire,330,New Hampshire,1316470,793872,623168,170704,522598,649394,667076,69806,77756,84620,55052,38568,18591,18356,47599,73121,71351,179178,225961,96289,34487,47467,96762,56745,24761,123114,144472,179178,225961,178243,178268,1236050,15035,3150,40853,21382,62235,1316470,,,,,,,,,,,,1,,,0.5,0.5,,
2010,34,G340,New Jersey,340,New Jersey,8791894,8324126,8109908,214218,467768,4279600,4512294,541020,564750,587335,372109,225990,108760,106219,326259,553139,556662,1238297,1379196,565623,201084,279458,611434,394948,179611,767228,1109801,1238297,1379196,1046165,1185993,6029248,1204826,29026,1288491,240303,1528794,8791894,,,,,,,,,,,,1,,,0.5,0.5,,
2010,35,G350,New Mexico,350,New Mexico,2059179,1594361,1106721,487640,464818,1017421,1041758,144981,143308,141691,88692,61169,29935,28237,84198,139678,127567,248523,292009,136799,51238,68899,153794,86468,31993,203539,267245,248523,292009,256936,272255,1407876,42550,193222,338521,77010,415531,2059179,,,,,,,,,,,,1,,,0.5,0.5,,
2010,36,G360,New York,360,New York,19378102,17028105,16018144,1009961,2349997,9377147,10000955,1155822,1163955,1211456,793696,572582,293083,281596,836256,1380177,1279160,2610017,2878691,1237408,453993,612267,1360602,866467,390874,1983517,2659337,2610017,2878691,2303668,2617943,12740974,3073800,106906,2870573,585849,3456422,19378102,,,,,,,,,,,,1,,,0.5,0.5,,
2010,37,G370,North Carolina,370,North Carolina,9535483,6301756,5232799,1068957,3233727,4645492,4889991,632040,635945,631104,382546,277045,141076,136169,384328,627036,619557,1327151,1368646,600722,222924,315115,697567,389051,147461,938618,1246593,1327151,1368646,1138761,1234079,6528950,2048628,122110,629596,206199,835795,9535483,,,,,,,,,,,,1,,,0.5,0.5,,
2010,38,G380,North Dakota,380,North Dakota,672591,402872,269056,133816,269719,339864,332727,44595,40076,39790,25410,22064,12484,12007,34465,49596,40889,75262,96657,45946,15575,20298,46873,33916,16688,81020,90485,75262,96657,81819,97477,605449,7960,36591,10738,11853,22591,672591,,,,,,,,,,,,1,,,0.5,0.5,,
2010,39,G390,Ohio,390,Ohio,11536504,8989694,7534686,1455008,2546810,5632156,5904348,720856,747889,774699,487307,336375,163986,157045,442085,718630,691329,1479831,1742191,786857,284403,381006,850234,541352,230429,1099491,1409959,1479831,1742191,1452266,1622015,9539437,1407681,25292,326329,237765,564094,11536504,,,,,,,,,,,,1,,,0.5,0.5,,
