year,state,year,state,lean_current,dem_share,lean_prev,rdi_yr_to_election,rdi_election_year_change,inc_midterm_change,inc_has_house,inc_tenure,gdp_yoy,inflation_yoy,unemployment,inc_pres,state_pop,state_evs,inc_party_cand_approval,inc_pres_approval,inc_party,inc_candidate,noninc_candidate,rosenstone_inc_new_deal,rosenstone_inc_race,rosenstone_noninc_new_deal,rosenstone_noninc_race,spliced_BPHI_inc,spliced_BPHI_noninc,inc_nom_dim1,inc_nom_dim2,noninc_nom_dim1,noninc_nom_dim2,inc_share,inc_lean_current,inc_hlean_prev,inc_hlean_prev2,inc_hlean_prev3,inc_hlean_prev4,inc_hshare_prev,inc_hshare_prev2,inc_hshare_prev3,inc_hshare_prev4,inc_lean_prev,inc_lean_prev2,inc_lean_prev3,inc_lean_prev4,inc_lean_trend,inc_evs,spliced_diff_natl,inc_home_state,noninc_home_state,inc_vp_home_state,noninc_vp_home_state,inc_south_bonus,noninc_south_bonus,state_liberalism,rstone_state_ndsw,rstone_state_race,state_nom_dim1,state_nom_dim2,state_citizen_nom,berry_citizen,berry_gov,inc_cfscore,noninc_cfscore,mean_cfscore_adj,mean_cfscore_unweighted,mean_cfscore_adj_smooth,mean_cfscore_smooth,mean_cfscore,nom_dim1_inc_minus_noninc,nom_dim2_inc_minus_noninc,nom_norm_inc_minus_noninc,inc_minus_noninc_rstone_ndsw,inc_minus_noninc_rstone_race,berry_inc_minus_noninc_citizen,berry_inc_minus_noninc_nom,rstone_race_continuous,splice_inc_minus_noninc,inc_minus_noninc_dime
2008,IA,2008,IA,-0.012,0.548487778,-0.0097,1.011471175,1.007613806,-0.054921381,0,8,-0.0254,0.038,5.8,0,3016.734,7,,28,1,McCain_2008,Obama_2008,,,,,30.8512431,71.75034649,0.381,-0.626,-0.358,-0.197,0.451512222,-0.012,0.051257298,0.047972865,0.013366136,0.065778934,0.514503238,0.514503238,0.514503238,0.514503238,-0.0097,0.0002,-0.01057,-0.00361,,0,-0.23800306,0,0,0,0,0,0,58.90057122,,,-0.130711466,-0.103821429,,56.95163727,62.06174469,0.853,-1.346,0.092534108,0.128004301,0.104633587,0.104280547,0.088831785,0.284422932,0.429,0.284422932,,,11.30168494,-446.4818787,0,-40.89910339,-0.231577068
2008,KS,2008,KS,0.11261,0.423877242,0.1156,1.011471175,1.007613806,-0.054921381,0,8,-0.0254,0.038,5.8,0,2808.076,6,,28,1,McCain_2008,Obama_2008,,,,,30.8512431,71.75034649,0.381,-0.626,-0.358,-0.197,0.576122758,0.11261,0.09111771,0.13117512,0.140399777,0.157920262,0.554363649,0.554363649,0.554363649,0.554363649,0.1156,0.111,0.14748,0.06913,,6,-0.23800306,0,0,0,0,0,0,34.39718972,,,-0.033204292,0.110625,,44.80099869,44.78747559,0.853,-1.346,0.268372453,0.435576441,0.223032656,0.292398768,0.302953277,0.089408585,0.429,0.089408585,,,-12.99959222,-446.4818787,0,-40.89910339,-0.426591415
2008,KY,2008,KY,0.11882,0.417665724,0.08701,1.011471175,1.007613806,-0.054921381,0,8,-0.0254,0.038,5.8,0,4289.878,8,,28,1,McCain_2008,Obama_2008,,,,,30.8512431,71.75034649,0.381,-0.626,-0.358,-0.197,0.582334276,0.11882,0.040897849,0.107776538,0.131065113,0.086335809,0.504143789,0.504143789,0.504143789,0.504143789,0.08701,0.07911,0.04147,0.01503,,8,-0.23800306,0,0,0,0,0,0,37.31124742,,,-0.09334415,0.202621528,,52.29519272,56.53505707,0.853,-1.346,0.28030644,0.162409709,0.2504001,0.199291718,0.191221452,0.2096883,0.429,0.2096883,,,1.988795843,-446.4818787,0,-40.89910339,-0.3063117
2008,LA,2008,LA,0.13106,0.405428258,0.06024,1.011471175,1.007613806,-0.054921381,0,8,-0.0254,0.038,5.8,0,4435.586,9,,28,1,McCain_2008,Obama_2008,,,,,30.8512431,71.75034649,0.381,-0.626,-0.358,-0.197,0.594571742,0.13106,0.188851237,0.099630114,0.106043397,0.166477673,0.652097176,0.652097176,0.652097176,0.652097176,0.06024,0.04122,-0.01885,0.00707,,9,-0.23800306,0,0,0,0,0,0,34.36424375,,,-0.020679469,0.322656566,,43.24024582,43.87012863,0.853,-1.346,0.32540927,0.359711111,0.345213378,0.447107396,0.332526819,0.064358938,0.429,0.064358938,,,-16.12109796,-446.4818787,0,-40.89910339,-0.451641062
2008,ME,2008,ME,-0.05181,0.58829525,-0.0589,1.011471175,1.007613806,-0.054921381,0,8,-0.0254,0.038,5.8,0,1330.509,4,,28,1,McCain_2008,Obama_2008,,,,,30.8512431,71.75034649,0.381,-0.626,-0.358,-0.197,0.41170475,-0.05181,-0.145733884,-0.116774236,-0.117582614,-0.183597761,0.317512055,0.317512055,0.317512055,0.317512055,-0.0589,-0.02565,-0.07986,-0.02684,,0,-0.23800306,0,0,0,0,0,0,73.67652568,,,-0.411199584,-0.309875,,91.90403748,65.0711441,0.853,-1.346,-0.096039625,-0.036609467,-0.177762887,-0.112542152,-0.069977327,0.739,0.20325,0.739,,,40.89910339,-446.4818787,0,-40.89910339,0.329399168
2008,MD,2008,MD,-0.09281,0.629300873,-0.07873,1.011471175,1.007613806,-0.054921381,0,8,-0.0254,0.038,5.8,0,5684.965,10,,28,1,McCain_2008,Obama_2008,,,,,30.8512431,71.75034649,0.381,-0.626,-0.358,-0.197,0.370699127,-0.09281,-0.131070149,-0.114375723,-0.07871515,-0.061919927,0.33217579,0.33217579,0.33217579,0.33217579,-0.07873,-0.08288,-0.03962,-0.04928,,0,-0.23800306,0,0,0,0,0,0,77.48030634,,,-0.307048079,-0.159863636,,78.9254303,70.00335693,0.853,-1.346,-0.267241906,-0.14429927,-0.277612915,-0.282235842,-0.270746487,0.637096157,0.429,0.637096157,,,40.89910339,-446.4818787,0,-40.89910339,0.121096157
2008,MA,2008,MA,-0.09548,0.631970782,-0.1405,1.011471175,1.007613806,-0.054921381,0,8,-0.0254,0.038,5.8,0,6468.967,12,,28,1,McCain_2008,Obama_2008,,,,,30.8512431,71.75034649,0.381,-0.626,-0.358,-0.197,0.368029218,-0.09548,-0.354799458,-0.346014147,-0.373369042,-0.359946879,0.108446482,0.108446482,0.108446482,0.108446482,-0.1405,-0.14606,-0.13964,-0.0872,,0,-0.23800306,0,0,0,0,0,0,83.24644031,,,-0.4002393,-0.309592949,,90.53824615,73.12722778,0.853,-1.346,-0.59161535,-0.29236214,-0.557458509,-0.528696364,-0.563545598,0.739,0.203814103,0.739,,,40.89910339,-446.4818787,0,-40.89910339,0.3074786
2008,MI,2008,MI,-0.04722,0.583713016,-0.03033,1.011471175,1.007613806,-0.054921381,0,8,-0.0254,0.038,5.8,0,9946.889,17,,28,1,McCain_2008,Obama_2008,,,,,30.8512431,71.75034649,0.381,-0.626,-0.358,-0.197,0.416286984,-0.04722,-0.005324652,-0.01534939,-0.038586752,-0.05782045,0.457921287,0.457921287,0.457921287,0.457921287,-0.03033,-0.02452,-0.02648,-0.01243,,0,-0.23800306,0,0,0,0,0,0,54.13289005,,,-0.250608343,-0.072569444,,71.89231873,60.22071075,0.853,-1.346,0.039711543,0.112902226,0.022486664,-0.071640828,-0.039712095,0.524216686,0.429,0.524216686,,,40.89910339,-446.4818787,0,-40.89910339,0.008216686
2008,MN,2008,MN,-0.0158,0.55229375,-0.03068,1.011471175,1.007613806,-0.054921381,0,8,-0.0254,0.038,5.8,0,5247.018,10,,28,1,McCain_2008,Obama_2008,,,,,30.8512431,71.75034649,0.381,-0.626,-0.358,-0.197,0.44770625,-0.0158,0.171559486,0.479556954,0.466946979,0.491445327,0.634805426,0.634805426,0.634805426,0.634805426,-0.03068,-0.01103,-0.04703,-0.04349,,0,-0.23800306,0,0,0,0,0,0,68.57026592,,,-0.228647121,0.01,,69.15567017,49.02959442,0.853,-1.346,0.00645502,-0.076496208,0.014839762,-0.014050309,-0.021533737,0.480294243,0.429,0.480294243,,,35.70975074,-446.4818787,0,-40.89910339,-0.035705757
2008,MS,2008,MS,0.10291,0.43358069,0.08617,1.011471175,1.007613806,-0.054921381,0,8,-0.0254,0.038,5.8,0,2947.806,6,,28,1,McCain_2008,Obama_2008,,,,,30.8512431,71.75034649,0.381,-0.626,-0.358,-0.197,0.56641931,0.10291,0.075697596,0.142659027,-0.018894648,-0.022662144,0.538943536,0.538943536,0.538943536,0.538943536,0.08617,0.08788,0.07423,0.083,,6,-0.23800306,0,0,0,0,0,0,8.598866859,,,-0.071652042,0.398084821,,49.59207916,43.45336151,0.853,-1.346,0.397400765,0.4916,0.508771663,0.566935098,0.466467363,0.166304085,0.429,0.166304085,,,-3.417431269,-446.4818787,0,-40.89910339,-0.349695915
2008,MO,2008,MO,0.03717,0.499324209,0.02313,1.011471175,1.007613806,-0.054921381,0,8,-0.0254,0.038,5.8,0,5923.916,11,,28,1,McCain_2008,Obama_2008,,,,,30.8512431,71.75034649,0.381,-0.626,-0.358,-0.197,0.500675791,0.03717,0.050735224,0.024761594,0.010120786,-0.008619821,0.513981164,0.513981164,0.513981164,0.513981164,0.02313,0.01895,0.01129,-0.03135,,11,-0.23800306,0,0,0,0,0,0,41.62912641,,,-0.158792751,0.162181818,,60.45092392,31.27164078,0.853,-1.346,0.135180746,0.129086667,0.17417609,0.166749007,0.134140623,0.340585503,0.429,0.340585503,,,18.30025825,-446.4818787,0,-40.89910339,-0.175414497
2008,MT,2008,MT,0.04818,0.488305967,0.09193,1.011471175,1.007613806,-0.054921381,0,8,-0.0254,0.038,5.8,0,976.415,3,,28,1,McCain_2008,Obama_2008,,,,,30.8512431,71.75034649,0.381,-0.626,-0.358,-0.197,0.511694033,0.04818,0.137507754,0.142257739,0.131166901,0.018161306,0.600753693,0.600753693,0.600753693,0.600753693,0.09193,0.13839,0.06363,0.01648,,3,-0.23800306,0,0,0,0,0,0,52.84851437,,,-0.176835217,0.156,,62.69924545,53.99093246,0.853,-1.346,0.333396881,0.152711688,0.287597677,0.258352146,0.379618853,0.376670434,0.429,0.376670434,,,22.79690131,-446.4818787,0,-40.89910339,-0.139329566
2008,NE,2008,NE,0.11258,0.423909256,0.1554,1.011471175,1.007613806,-0.054921381,0,8,-0.0254,0.038,5.8,0,1796.378,5,,28,1,McCain_2008,Obama_2008,,,,,30.8512431,71.75034649,0.381,-0.626,-0.358,-0.197,0.576090744,0.11258,0.09737189,0.170233693,0.358942128,0.223501771,0.560617829,0.560617829,0.560617829,0.560617829,0.1554,0.15362,0.15231,0.14677,,5,-0.23800306,0,0,0,0,0,0,41.5702769,,,-0.061305506,-0.02145,,48.30276871,32.0900383,0.853,-1.346,0.334673294,0.35984252,0.322470192,0.401889328,0.503437682,0.145611013,0.429,0.145611013,,,-5.996052179,-446.4818787,0,-40.89910339,-0.370388987
2008,NV,2008,NV,-0.02738,0.563867381,0.00011,1.011471175,1.007613806,-0.054921381,0,8,-0.0254,0.038,5.8,0,2653.63,5,,28,1,McCain_2008,Obama_2008,,,,,30.8512431,71.75034649,0.381,-0.626,-0.358,-0.197,0.436132619,-0.02738,0.011615241,0.037068453,0.104519503,0.086847427,0.474861181,0.474861181,0.474861181,0.474861181,0.00011,0.0204,0.04089,0.01547,,0,-0.23800306,0,0,0,0,0,0,41.69051399,,,-0.135034398,-0.086575,,57.49032974,40.83628464,0.853,-1.346,0.217200191,0.048,0.168655448,0.118944227,0.115614304,0.293068795,0.429,0.293068795,,,12.37906989,-446.4818787,0,-40.89910339,-0.222931205
2008,NH,2008,NH,-0.0122,0.548685411,-0.01997,1.011471175,1.007613806,-0.054921381,0,8,-0.0254,0.038,5.8,0,1315.906,4,,28,1,McCain_2008,Obama_2008,,,,,30.8512431,71.75034649,0.381,-0.626,-0.358,-0.197,0.451314589,-0.0122,0.01192127,0.09879921,0.058532344,0.050894273,0.47516721,0.47516721,0.47516721,0.47516721,-0.01997,0.00851,-0.00935,0.02575,,0,-0.23800306,0,0,0,0,0,0,61.20288571,,,-0.152957873,-0.5380625,,59.72382355,63.56723785,0.853,-1.346,-0.136216489,0.023362924,-0.130338262,-0.15918452,-0.153112032,0.328915745,-0.253125,0.328915745,,,16.8460575,-446.4818787,0,-40.89910339,-0.187084255
2008,NJ,2008,NJ,-0.04216,0.578646299,-0.04678,1.011471175,1.007613806,-0.054921381,0,8,-0.0254,0.038,5.8,0,8711.09,15,,28,1,McCain_2008,Obama_2008,,,,,30.8512431,71.75034649,0.381,-0.626,-0.358,-0.197,0.421353701,-0.04216,-0.035394699,-0.052364672,-0.057551944,-0.033940336,0.427851241,0.427851241,0.427851241,0.427851241,-0.04678,-0.08028,-0.05291,0.01952,,0,-0.23800306,0,0,0,0,0,0,92.76428619,,,-0.252934764,-0.263168627,,72.18222046,69.14151001,0.853,-1.346,-0.082727383,-0.092346416,-0.105397936,-0.141020002,-0.107205113,0.528869527,0.296662745,0.528869527,,,40.89910339,-446.4818787,0,-40.89910339,0.012869527
2008,NM,2008,NM,-0.04016,0.576649,-0.00907,1.011471175,1.007613806,-0.054921381,0,8,-0.0254,0.038,5.8,0,2010.662,5,,28,1,McCain_2008,Obama_2008,,,,,30.8512431,71.75034649,0.381,-0.626,-0.358,-0.197,0.423351,-0.04016,-0.021449983,-0.038683801,-0.132191593,-0.031055013,0.441795956,0.441795956,0.441795956,0.441795956,-0.00907,0.00151,0.00652,-0.0177,,0,-0.23800306,0,0,0,0,0,0,63.04818408,,,-0.22009836,-0.0023,,68.09038544,66.92343903,0.853,-1.346,-0.141095417,-0.078036741,-0.153829668,-0.072791458,-0.094498625,0.463196721,0.429,0.463196721,,,33.57918128,-446.4818787,0,-40.89910339,-0.052803279
2008,NY,2008,NY,-0.09928,0.635766811,-0.10595,1.011471175,1.007613806,-0.054921381,0,8,-0.0254,0.038,5.8,0,19212.436,31,,28,1,McCain_2008,Obama_2008,,,,,30.8512431,71.75034649,0.381,-0.626,-0.358,-0.197,0.364233189,-0.09928,-0.149458671,-0.130550848,-0.071182297,-0.085745423,0.313787268,0.313787268,0.313787268,0.313787268,-0.10595,-0.12905,-0.11341,-0.06106,,0,-0.23800306,0,0,0,0,0,0,91.19632071,,,-0.318720714,-0.183934751,,80.37998962,64.2359314,0.853,-1.346,-0.226725288,-0.078983762,-0.254819218,-0.423717503,-0.385674576,0.660441427,0.429,0.660441427,,,40.89910339,-446.4818787,0,-40.89910339,0.144441427
2008,NC,2008,NC,0.03483,0.501659633,0.04935,1.011471175,1.007613806,-0.054921381,0,8,-0.0254,0.038,5.8,0,9309.449,15,,28,1,McCain_2008,Obama_2008,,,,,30.8512431,71.75034649,0.381,-0.626,-0.358,-0.197,0.498340367,0.03483,0.007636806,-0.009709511,0.021613136,0.050743305,0.470882746,0.470882746,0.470882746,0.470882746,0.04935,0.06647,0.07206,0.0383,,0,-0.23800306,0,0,0,0,0,0,23.64370354,,,-0.174689715,0.086771875,,62.43188858,63.96995163,0.853,-1.346,0.070901098,0.16550638,0.161588453,0.101904784,0.038610328,0.372379431,0.429,0.372379431,,,22.26218757,-446.4818787,0,-40.89910339,-0.143620569
2008,ND,2008,ND,0.08058,0.455913437,0.12602,1.011471175,1.007613806,-0.054921381,0,8,-0.0254,0.038,5.8,0,657.569,3,,28,1,McCain_2008,Obama_2008,,,,,30.8512431,71.75034649,0.381,-0.626,-0.358,-0.197,0.544086563,0.08058,-0.120048362,-0.116072586,-0.057110503,-0.051514332,0.343197577,0.343197577,0.343197577,0.343197577,0.12602,0.1491,0.08587,0.11247,,3,-0.23800306,0,0,0,0,0,0,24.43790253,,,-0.214384064,0.337,,67.37831116,33.69369125,0.853,-1.346,0.20133165,0.410939891,0.203892474,0.208618661,0.2147833,0.451768128,0.429,0.451768128,,,32.15503272,-446.4818787,0,-40.89910339,-0.064231872
2008,OH,2008,OH,0.01315,0.523338408,-0.00248,1.011471175,1.007613806,-0.054921381,0,8,-0.0254,0.038,5.8,0,11515.391,20,,28,1,McCain_2008,Obama_2008,,,,,30.8512431,71.75034649,0.381,-0.626,-0.358,-0.197,0.476661592,0.01315,0.010015674,-0.007324367,0.03838516,0.007204326,0.473261613,0.473261613,0.473261613,0.473261613,-0.00248,0.02001,0.01079,0.02204,,0,-0.23800306,0,0,0,0,0,0,47.17172162,,,-0.173537219,-0.056332955,,62.28827286,53.38684845,0.853,-1.346,0.079950479,0.169882051,0.044742617,0.042533666,0.045069415,0.370074439,0.429,0.370074439,,,21.97495612,-446.4818787,0,-40.89910339,-0.145925561
2008,OK,2008,OK,0.19294,0.343549189,0.14263,1.011471175,1.007613806,-0.054921381,0,8,-0.0254,0.038,5.8,0,3668.976,7,,28,1,McCain_2008,Obama_2008,,,,,30.8512431,71.75034649,0.381,-0.626,-0.358,-0.197,0.656450811,0.19294,0.118208142,0.171795943,0.04945218,0.167068055,0.581454081,0.581454081,0.581454081,0.581454081,0.14263,0.11264,0.09077,0.08994,,7,-0.23800306,0,0,0,0,0,0,30.83308892,,,0.054729401,0.282428571,,33.84333801,45.05104446,0.853,-1.346,0.437521128,0.41757385,0.396564203,0.447196738,0.473459163,-0.086458801,0.429,-0.086458801,,,-34.91491357,-446.4818787,0,-40.89910339,-0.602458801
2008,OR,2008,OR,-0.04765,0.584137212,-0.03416,1.011471175,1.007613806,-0.054921381,0,8,-0.0254,0.038,5.8,0,3768.748,7,,28,1,McCain_2008,Obama_2008,,,,,30.8512431,71.75034649,0.381,-0.626,-0.358,-0.197,0.415862788,-0.04765,-0.041971501,-0.075935498,-0.094385186,-0.074125998,0.421274438,0.421274438,0.421274438,0.421274438,-0.03416,-0.00053,-0.00017,-0.03262,,0,-0.23800306,0,0,0,0,0,0,68.74606186,,,-0.268061458,-0.199857143,,74.06719971,65.85009766,0.853,-1.346,-0.233603061,-0.0395,-0.115716182,-0.229092739,-0.303389074,0.559122916,0.423285714,0.559122916,,,40.89910339,-446.4818787,0,-40.89910339,0.043122916
2008,PA,2008,PA,-0.01581,0.552297038,-0.02565,1.011471175,1.007613806,-0.054921381,0,8,-0.0254,0.038,5.8,0,12612.285,21,,28,1,McCain_2008,Obama_2008,,,,,30.8512431,71.75034649,0.381,-0.626,-0.358,-0.197,0.447702962,-0.01581,-0.025969511,-0.011833829,0.046531665,-0.014118875,0.437276428,0.437276428,0.437276428,0.437276428,-0.02565,-0.01965,-0.00485,-0.02177,,0,-0.23800306,0,0,0,0,0,0,60.15774824,,,-0.25007134,0.05511756,,71.82540131,54.88837814,0.853,-1.346,0.029283578,0.088380062,0.042843031,-0.054761202,-0.039925348,0.52314268,0.429,0.52314268,,,40.89910339,-446.4818787,0,-40.89910339,0.00714268
2008,RI,2008,RI,-0.10549,0.641981375,-0.11885,1.011471175,1.007613806,-0.054921381,0,8,-0.0254,0.038,5.8,0,1055.003,4,,28,1,McCain_2008,Obama_2008,,,,,30.8512431,71.75034649,0.381,-0.626,-0.358,-0.197,0.358018625,-0.10549,-0.326876821,-0.232485424,-0.231210025,-0.242876817,0.136369118,0.136369118,0.136369118,0.136369118,-0.11885,-0.15466,-0.14328,-0.08472,,0,-0.23800306,0,0,0,0,0,0,80.64506146,,,-0.355031503,-0.2236875,,84.90477753,59.04792786,0.853,-1.346,-0.210004555,-0.260109639,-0.353122879,-0.414892732,-0.358602522,0.733063006,0.375625,0.733063006,,,40.89910339,-446.4818787,0,-40.89910339,0.217063006
2008,SC,2008,SC,0.08193,0.454555708,0.07328,1.011471175,1.007613806,-0.054921381,0,8,-0.0254,0.038,5.8,0,4528.996,8,,28,1,McCain_2008,Obama_2008,,,,,30.8512431,71.75034649,0.381,-0.626,-0.358,-0.197,0.545444292,0.08193,0.095922193,0.131984316,0.089614575,0.073915892,0.559168132,0.559168132,0.559168132,0.559168132,0.07328,0.08336,0.07897,0.08007,,8,-0.23800306,0,0,0,0,0,0,20.09814563,,,-0.058085662,0.132399306,,47.90153503,24.13068199,0.853,-1.346,0.430412105,0.455288301,0.463669948,0.379344796,0.247003581,0.139171325,0.429,0.139171325,,,-6.798519525,-446.4818787,0,-40.89910339,-0.376828675
2008,SD,2008,SD,0.07945,0.457042928,0.09606,1.011471175,1.007613806,-0.054921381,0,8,-0.0254,0.038,5.8,0,799.124,3,,28,1,McCain_2008,Obama_2008,,,,,30.8512431,71.75034649,0.381,-0.626,-0.358,-0.197,0.542957072,0.07945,-0.165181785,-0.057961796,0.006626331,0.238310267,0.298064155,0.298064155,0.298064155,0.298064155,0.09606,0.11798,0.0661,0.05633,,3,-0.23800306,0,0,0,0,0,0,29.27825116,,,-0.122155787,0.2355625,,55.88549042,30.12503242,0.853,-1.346,-0.0132198,0.506810714,0.010925706,-0.022072644,0.045752,0.267311573,0.429,0.267311573,,,9.169391241,-446.4818787,0,-40.89910339,-0.248688427
2008,TN,2008,TN,0.1128,0.423685282,0.05878,1.011471175,1.007613806,-0.054921381,0,8,-0.0254,0.038,5.8,0,6247.411,11,,28,1,McCain_2008,Obama_2008,,,,,30.8512431,71.75034649,0.381,-0.626,-0.358,-0.197,0.576314718,0.1128,0.018290526,0.008940203,-0.01204564,0.039174753,0.481536466,0.481536466,0.481536466,0.481536466,0.05878,0.02146,0.03389,0.00774,,11,-0.23800306,0,0,0,0,0,0,30.77567966,,,-0.057114422,0.130159091,,47.78050613,54.57028961,0.853,-1.346,0.385844691,0.421657224,0.297718713,0.296492589,0.36614561,0.137228845,0.429,0.137228845,,,-7.040577326,-446.4818787,0,-40.89910339,-0.378771155
2008,TX,2008,TX,0.09585,0.440640632,0.10203,1.011471175,1.007613806,-0.054921381,0,8,-0.0254,0.038,5.8,0,24309.039,34,,28,1,McCain_2008,Obama_2008,,,,,30.8512431,71.75034649,0.381,-0.626,-0.358,-0.197,0.559359368,0.09585,0.080625961,0.076669252,0.015504763,0.003079357,0.543871901,0.543871901,0.543871901,0.543871901,0.10203,0.11139,0.07337,0.05614,,34,-0.23800306,0,0,0,0,0,0,32.46440553,,,-0.056400388,0.21942836,,47.69152832,25.66213989,0.853,-1.346,0.380614546,0.409565834,0.366547418,0.417521488,0.454978934,0.135800776,0.429,0.135800776,,,-7.218532953,-446.4818787,0,-40.89910339,-0.380199224
2008,UT,2008,UT,0.18175,0.354736386,0.22039,1.011471175,1.007613806,-0.054921381,0,8,-0.0254,0.038,5.8,0,2663.029,5,,28,1,McCain_2008,Obama_2008,,,,,30.8512431,71.75034649,0.381,-0.626,-0.358,-0.197,0.645263614,0.18175,0.081239246,0.069562294,0.059500721,0.074740038,0.544485186,0.544485186,0.544485186,0.544485186,0.22039,0.21909,0.16695,0.17126,,5,-0.23800306,0,0,0,0,0,0,28.95160889,,,0.098430439,0.1127,,28.39763069,26.65995789,0.853,-1.346,0.333192077,0.452909639,0.312853538,0.275507919,0.274261923,-0.173860879,0.429,-0.173860879,,,-40.89910339,-446.4818787,0,-40.89910339,-0.689860879
2008,VT,2008,VT,-0.1525,0.688991817,-0.11608,1.011471175,1.007613806,-0.054921381,0,8,-0.0254,0.038,5.8,0,624.151,3,,28,1,McCain_2008,Obama_2008,,,,,30.8512431,71.75034649,0.381,-0.626,-0.358,-0.197,0.311008183,-0.1525,-0.007616321,0.253576026,0.466946979,0.268439123,0.455629619,0.455629619,0.455629619,0.455629619,-0.11608,-0.05257,-0.08507,-0.06882,,0,-0.23800306,0,0,0,0,0,0,79.79929912,,,-0.374075607,-0.3711875,,87.27791595,58.75832748,0.853,-1.346,-0.787246607,-0.233860068,-0.550963533,-0.749081937,-1.165,0.739,0.080625,0.739,,,40.89910339,-446.4818787,0,-40.89910339,0.255151213
2008,VA,2008,VA,0.00466,0.531825844,0.02827,1.011471175,1.007613806,-0.054921381,0,8,-0.0254,0.038,5.8,0,7833.496,13,,28,1,McCain_2008,Obama_2008,,,,,30.8512431,71.75034649,0.381,-0.626,-0.358,-0.197,0.468174156,0.00466,0.100279543,0.119357082,0.151452452,0.007754461,0.563525483,0.563525483,0.563525483,0.563525483,0.02827,0.0433,0.05737,0.05927,,0,-0.23800306,0,0,0,0,0,0,35.92386583,,,-0.155198824,0.059911722,,60.00307465,55.13526154,0.853,-1.346,0.017682429,0.268086713,0.032492471,0.015148605,-0.099683406,0.333397647,0.429,0.333397647,,,17.4045597,-446.4818787,0,-40.89910339,-0.182602353
2008,WA,2008,WA,-0.05103,0.587520268,-0.04954,1.011471175,1.007613806,-0.054921381,0,8,-0.0254,0.038,5.8,0,6562.231,11,,28,1,McCain_2008,Obama_2008,,,,,30.8512431,71.75034649,0.381,-0.626,-0.358,-0.197,0.412479732,-0.05103,-0.072469288,-0.115341657,-0.071158125,-0.063818208,0.390776651,0.390776651,0.390776651,0.390776651,-0.04954,-0.02762,-0.02519,-0.0422,,0,-0.23800306,0,0,0,0,0,0,67.51825005,,,-0.225572472,-0.037181818,,68.7725296,68.24697876,0.853,-1.346,-0.058281385,0.016519097,-0.081637909,-0.093881667,-0.050657333,0.474144944,0.429,0.474144944,,,34.94346961,-446.4818787,0,-40.89910339,-0.041855056
2008,WV,2008,WV,0.10323,0.433262562,0.05173,1.011471175,1.007613806,-0.054921381,0,8,-0.0254,0.038,5.8,0,1840.31,5,,28,1,McCain_2008,Obama_2008,,,,,30.8512431,71.75034649,0.381,-0.626,-0.358,-0.197,0.566737438,0.10323,-0.043437928,-0.098636293,-0.193976027,-0.303156913,0.419808012,0.419808012,0.419808012,0.419808012,0.05173,0.03425,-0.03679,-0.04397,,5,-0.23800306,0,0,0,0,0,0,48.56649097,,,-0.309909115,0.4276,,79.2819519,65.30432129,0.853,-1.346,0.162004432,-0.072475,0.150007563,0.102835089,0.073575304,0.642818229,0.429,0.642818229,,,40.89910339,-446.4818787,0,-40.89910339,0.126818229
2008,WI,2008,WI,-0.03407,0.570556782,-0.01499,1.011471175,1.007613806,-0.054921381,0,8,-0.0254,0.038,5.8,0,5640.996,10,,28,1,McCain_2008,Obama_2008,,,,,30.8512431,71.75034649,0.381,-0.626,-0.358,-0.197,0.429443218,-0.03407,0.045787565,-0.018209432,0.034702847,0.016168321,0.509033504,0.509033504,0.509033504,0.509033504,-0.01499,0.00068,-0.01243,0.00577,,0,-0.23800306,0,0,0,0,0,0,59.58906327,,,-0.16189437,-0.325234091,,60.83742523,58.39602661,0.853,-1.346,0.024914155,0.12146519,0.054015642,0.173574195,0.124913987,0.34678874,0.172531818,0.34678874,,,19.07326087,-446.4818787,0,-40.89910339,-0.16921126
2008,WY,2008,WY,0.20211,0.334379766,0.19006,1.011471175,1.007613806,-0.054921381,0,8,-0.0254,0.038,5.8,0,546.043,3,,28,1,McCain_2008,Obama_2008,,,,,30.8512431,71.75034649,0.381,-0.626,-0.358,-0.197,0.665620234,0.20211,0.039479472,0.048748151,0.092572724,0.191977709,0.502725412,0.502725412,0.502725412,0.502725412,0.19006,0.21165,0.12164,0.07164,,3,-0.23800306,0,0,0,0,0,0,30.42719089,,,0.089687351,0.143875,,29.48713112,44.73088074,0.853,-1.346,0.335673956,0.310431507,0.303627812,0.399735766,0.379715379,-0.156374702,0.429,-0.156374702,,,-40.89910339,-446.4818787,0,-40.89910339,-0.672374702
2008,USA,2008,USA,0,0.536491633,0,1.011471175,1.007613806,-0.054921381,0,8,-0.0254,0.038,5.8,0,,,,28,1,McCain_2008,Obama_2008,,,,,30.8512431,71.75034649,0.381,-0.626,-0.358,-0.197,0.463508367,0,,,,,0.46324594,0.46324594,0.46324594,0.46324594,0,0,0,0,,,-0.23800306,0,0,0,0,0,0,,,,,,,,,0.853,-1.346,,,,,,,,,,,,,0,,
